simNo:int,simPar_EleakVal:decimal,simParPer_gBarP:int,simParPer_gBarK2:int,simParPer_gBarLeak:int,simParPer_gBarSynS:int,simParPer_gBarCaS:int,simParPer_gBarSynG:int,simParPer_gBarh:int,meanPeriod_L:decimal,meanPeriod_R:decimal,spkFreq_L:decimal,spkFreq_R:decimal,meanDutyCycle_L:decimal,meanDutyCycle_R:decimal,meanPhase_L:decimal,meanPhase_R:decimal
4300112,-0.065,150,150,125,175,25,75,50,24.9094,22.6637,15.60147505,14.67528201,0.1794222,0.7135375,0.6190913,0.4367227
4311491,-0.07,50,75,25,100,50,75,50,29.31645,25.49755,10.91834314,11.19787326,0.4763094,0.3694473,0.7016262,0.3897709
4348667,-0.065,125,100,125,50,100,75,50,27.1778,29.39605,15.09449858,15.95130808,0.5647735,0.5056156,0.4118547,0.5545298
4351592,-0.065,150,125,150,75,100,75,50,28.5402,29.80295,14.28679118,14.22371106,0.4996356,0.5283906,0.4395421,0.5410106
4372117,-0.065,175,150,150,75,125,75,50,25.6613,23.9379,23.44393065,22.76875969,0.4460764,0.4765957,0.5939117,0.4459751
4461672,-0.065,150,125,150,150,25,75,75,25.5546,28.4176,11.26834993,10.9383595,0.5065507,0.4465542,0.4487571,0.5009666
4470583,-0.06,100,100,50,50,50,75,75,24.4163,25.3483,27.0146854,27.18103827,0.4777751,0.6173511,0.4197599,0.5642173
4471316,-0.07,175,150,100,50,50,75,75,23.7132,31.5831,27.04141945,26.89505207,0.6508611,0.6713907,0.1645738,0.7808077
4489516,-0.07,175,125,125,25,75,75,75,27.01765,31.0926,27.35466536,27.11907164,0.6241735,0.5150389,0.3436525,0.6045159
4525071,-0.07,150,150,100,175,100,75,75,32.8571,30.3838,21.28027452,19.95292839,0.4423214,0.4718863,0.605293,0.4402701
4571667,-0.065,125,75,150,25,175,75,75,24.2138,22.4333,19.96642813,18.7859291,0.4366931,0.5123143,0.5640365,0.4774385
4584552,-0.065,150,125,150,150,175,75,75,32.3094,29.9969,20.83677522,20.53354839,0.4768674,0.4560338,0.6012655,0.4417693
4624501,-0.07,100,100,75,150,25,75,100,11.32104,11.31368,13.338098,12.4860947,0.3160848,0.6648095,0.4477255,0.5525673
4625512,-0.065,150,125,150,150,25,75,100,23.92165,24.4771,11.46418404,11.42186705,0.4741604,0.60767,0.4338096,0.5561176
4631821,-0.07,100,75,50,25,50,75,100,11.8029,34.63365,31.03522498,29.64233925,0.008455549,0.4314475,0.1999746,0.4132078
4635111,-0.07,150,125,100,50,50,75,100,28.3155,18.81675,22.03331611,22.44405735,0.5847292,0.6316925,0.7265203,0.5171991
4636704,-0.055,100,125,25,75,50,75,100,29.6003,31.86895,26.59319993,26.44944441,0.5071773,0.603076,0.3914468,0.5785516
4636795,-0.05,150,175,25,75,50,75,100,26.3414,24.9431,33.3535091,32.8195533,0.4625684,0.4460672,0.5880584,0.4431579
4637947,-0.065,125,100,125,75,50,75,100,13.73762,13.69494,15.05249399,15.23854179,0.6951686,0.2976239,0.4462228,0.5551529
4639861,-0.07,100,100,75,100,50,75,100,12.38434,12.38341,15.23737717,15.34800378,0.2855039,0.6945546,0.5710526,0.4289904
4640872,-0.065,150,125,150,100,50,75,100,13.29716,13.27361,14.97962895,14.88308484,0.7086392,0.2801699,0.440898,0.5598848
4640917,-0.065,175,150,150,100,50,75,100,28.1453,26.36925,18.97980153,19.22208012,0.4746263,0.4756449,0.5772974,0.4591317
4641496,-0.07,75,125,0,125,50,75,100,26.56955,28.85,21.41579005,21.48596325,0.5799082,0.4993969,0.4049376,0.5603068
4641497,-0.065,75,125,0,125,50,75,100,26.56955,28.85,21.41579005,21.48596325,0.5799082,0.4993969,0.4049376,0.5603068
4641498,-0.06,75,125,0,125,50,75,100,26.56955,28.85,21.41579005,21.48596325,0.5799082,0.4993969,0.4049376,0.5603068
4641499,-0.055,75,125,0,125,50,75,100,26.56955,28.85,21.41579005,21.48596325,0.5799082,0.4993969,0.4049376,0.5603068
4641500,-0.05,75,125,0,125,50,75,100,26.56955,28.85,21.41579005,21.48596325,0.5799082,0.4993969,0.4049376,0.5603068
4643797,-0.065,175,150,175,125,50,75,100,11.77774,11.742,15.24328135,15.72393416,0.2969069,0.6858575,0.4508463,0.5509244
4646357,-0.065,175,150,175,150,50,75,100,12.18339,12.24574,15.64356471,15.74838607,0.3201177,0.6697025,0.4437661,0.5543512
4648917,-0.065,175,150,175,175,50,75,100,12.87609,12.85937,15.96511503,15.47288584,0.3255869,0.6643226,0.5515798,0.4490969
4654815,-0.05,50,50,50,50,75,75,100,32.6397,31.7641,22.89799061,22.58807664,0.6226467,0.4728357,0.461987,0.5504064
4655591,-0.07,150,125,100,50,75,75,100,10.35615,31.5687,23.80977136,22.67170138,0.01075689,0.3871113,0.195952,0.4026786
4659117,-0.065,175,125,175,75,75,75,100,23.3724,22.4957,20.68502851,20.36047491,0.4647362,0.4816565,0.5545593,0.4662422
4660752,-0.065,150,150,100,100,75,75,100,28.37645,26.3838,21.72624926,21.72025879,0.4383776,0.4999773,0.5885354,0.4527927
4661352,-0.065,150,125,150,100,75,75,100,13.97922,13.99308,16.73519368,16.75393005,0.3301826,0.6559058,0.551538,0.4479217
4666837,-0.065,175,150,175,150,75,75,100,13.37492,13.45807,17.04807759,17.56506696,0.3340024,0.6588535,0.4379486,0.559521
4688501,-0.07,100,100,75,175,100,75,100,23.2483,24.4702,17.32937068,18.1872796,0.4919155,0.527417,0.4243692,0.5533265
4696507,-0.065,125,100,100,50,125,75,100,26.571,25.6904,25.60200952,24.74419094,0.476798,0.4748077,0.5525683,0.4657446
4702936,-0.07,75,125,0,125,125,75,100,24.0315,23.1428,26.09330968,25.69668672,0.4714437,0.4844142,0.5511131,0.4692674
4702937,-0.065,75,125,0,125,125,75,100,24.0315,23.1428,26.09330968,25.69668672,0.4714437,0.4844142,0.5511131,0.4692674
4702938,-0.06,75,125,0,125,125,75,100,24.0315,23.1428,26.09330968,25.69668672,0.4714437,0.4844142,0.5511131,0.4692674
4702939,-0.055,75,125,0,125,125,75,100,24.0315,23.1428,26.09330968,25.69668672,0.4714437,0.4844142,0.5511131,0.4692674
4702940,-0.05,75,125,0,125,125,75,100,24.0315,23.1428,26.09330968,25.69668672,0.4714437,0.4844142,0.5511131,0.4692674
4727591,-0.07,150,125,125,150,150,75,100,26.6295,27.5325,23.75584617,22.86961899,0.463287,0.5541487,0.4318406,0.5535158
4742907,-0.065,125,100,125,100,175,75,100,27.4777,25.5306,22.36290907,20.44478602,0.4524906,0.4715557,0.5949899,0.4471717
4780986,-0.07,125,100,100,75,25,75,125,17.60217,17.60245,15.61889887,13.66899634,0.2217409,0.7730081,0.5540633,0.4459133
4785781,-0.07,100,100,75,125,25,75,125,9.55775,9.541986,13.52362577,13.72722529,0.2884044,0.6914804,0.4456173,0.5551634
4788341,-0.07,100,100,75,150,25,75,125,10.10989,10.10694,13.58777811,13.62804106,0.6945315,0.2784722,0.5607854,0.4394021
4791912,-0.065,150,125,150,175,25,75,125,17.82133,17.80565,13.96302707,12.04439299,0.1949275,0.8067998,0.5555225,0.4449649
4796351,-0.07,150,100,100,25,50,75,125,28.2537,33.27975,30.05241701,30.35275035,0.5176313,0.6613421,0.2937071,0.6540453
4800776,-0.07,75,75,50,75,50,75,125,13.02982,12.88388,17.578125,17.31165826,0.2759742,0.699868,0.4523744,0.5537678
4801787,-0.065,125,100,125,75,50,75,125,11.55548,11.56812,16.90930073,15.71218658,0.7000703,0.2862268,0.4410123,0.5584985
4803701,-0.07,100,100,75,100,50,75,125,12.25958,12.28702,15.93175897,15.8473563,0.2456778,0.731559,0.4091572,0.5899464
4804712,-0.065,150,125,150,100,50,75,125,11.73618,11.64299,15.22997351,16.21946726,0.263493,0.7177251,0.448819,0.5550345
4804757,-0.065,175,150,150,100,50,75,125,27.094,25.9552,19.0950165,19.07519503,0.4733447,0.4816992,0.5567632,0.4666384
4805426,-0.07,125,175,0,125,50,75,125,26.3007,27.5122,28.38106008,28.36954348,0.5429171,0.5023081,0.44666,0.5327653
4805427,-0.065,125,175,0,125,50,75,125,26.3007,27.5122,28.38106008,28.36954348,0.5429171,0.5023081,0.44666,0.5327653
4805428,-0.06,125,175,0,125,50,75,125,26.3007,27.5122,28.38106008,28.36954348,0.5429171,0.5023081,0.44666,0.5327653
4805429,-0.055,125,175,0,125,50,75,125,26.3007,27.5122,28.38106008,28.36954348,0.5429171,0.5023081,0.44666,0.5327653
4805430,-0.05,125,175,0,125,50,75,125,26.3007,27.5122,28.38106008,28.36954348,0.5429171,0.5023081,0.44666,0.5327653
4806261,-0.07,100,100,75,125,50,75,125,12.98588,12.9898,15.08928768,15.46200214,0.2401939,0.7448535,0.4064878,0.5934785
4806671,-0.07,150,150,100,125,50,75,125,15.24351,15.23312,19.45371536,19.29687843,0.215582,0.7788069,0.5625662,0.43782
4807512,-0.065,150,75,175,125,50,75,125,27.9686,29.70065,19.43580823,18.67805538,0.5220032,0.5132379,0.4312044,0.5420918
4807637,-0.065,175,150,175,125,50,75,125,10.78677,10.81243,15.03766281,16.58352734,0.286038,0.7095644,0.438883,0.561353
4809231,-0.07,150,150,100,150,50,75,125,16.21793,16.19812,19.74201982,18.84315889,0.2311427,0.7665822,0.4437552,0.5568174
4810197,-0.065,175,150,175,150,50,75,125,11.27162,11.26233,15.72412504,16.50769578,0.2822715,0.7039769,0.5582839,0.4421739
4811381,-0.07,100,100,75,175,50,75,125,13.4374,13.3994,15.86112083,15.01804308,0.3105318,0.6771658,0.4340004,0.5673295
4812757,-0.065,175,150,175,175,50,75,125,11.54301,11.53175,15.98620775,16.52528989,0.2943173,0.6950806,0.5586968,0.4418493
4819386,-0.07,125,100,100,50,75,75,125,13.3886,13.39085,20.49164036,20.93269353,0.315489,0.6787855,0.4401343,0.5600858
4826741,-0.07,100,100,75,125,75,75,125,14.09756,14.08716,17.32187922,16.56417807,0.331783,0.6554198,0.5659099,0.4345081
4839270,-0.05,125,125,50,50,100,75,125,23.1492,21.8576,36.4221269,36.33614593,0.4130942,0.5589772,0.5582406,0.4729062
4839912,-0.065,150,125,100,50,100,75,125,8.63335,24.47025,29.38771168,28.63770219,0.01189573,0.5264147,-0.5767289,2.634673
4843113,-0.06,150,125,150,75,100,75,125,27.4925,26.1888,22.56681389,22.62275771,0.4855324,0.4600478,0.5645429,0.4622279
4844662,-0.065,100,100,75,100,100,75,125,29.4191,28.3411,19.06934273,18.67043657,0.4584199,0.4914135,0.550896,0.4692904
4868347,-0.065,125,100,125,125,125,75,125,30.3165,29.162,17.36501468,17.25876714,0.4978906,0.452805,0.5612338,0.4601389
4872090,-0.05,25,50,25,175,125,75,125,20.7086,22.3836,22.73225962,23.07462844,0.4936741,0.5588958,0.3760298,0.5935553
4882975,-0.05,50,50,75,75,150,75,125,22.027,23.35555,26.11296341,25.48134942,0.5074454,0.5505929,0.4180891,0.5566941
4885666,-0.07,125,125,75,100,150,75,125,29.92255,26.7733,23.68851894,23.15172094,0.4197837,0.4862419,0.6329011,0.4337097
4888827,-0.065,125,100,125,125,150,75,125,28.76455,27.4197,20.60378696,19.46649208,0.4614499,0.4897063,0.5578343,0.4682465
4946696,-0.07,75,75,50,100,25,75,150,18.59395,18.599,15.08022344,12.94418383,0.1846284,0.8063239,0.4489711,0.5510112
4946828,-0.06,125,150,50,100,25,75,150,25.2374,24.42615,24.73175396,24.68457493,0.471142,0.4764197,0.5518266,0.4659117
4950632,-0.065,150,125,150,125,25,75,150,12.8562,13.08573,13.67739404,12.93438606,0.2001276,0.8002711,0.4162368,0.5789718
4950677,-0.065,175,150,150,125,25,75,150,26.34605,25.174,18.57744829,18.38070474,0.4502421,0.4711607,0.5755184,0.4500845
4952181,-0.07,100,100,75,150,25,75,150,9.304025,9.304425,14.13106503,13.59148086,0.714864,0.2688519,0.440269,0.5597121
4954506,-0.07,125,150,50,175,25,75,150,28.5002,27.0457,20.69245834,20.76511167,0.4718283,0.5008855,0.5548202,0.4734949
4954741,-0.07,100,100,75,175,25,75,150,9.493012,9.495188,14.16665671,14.17270032,0.7072779,0.2830172,0.4372925,0.5626081
4955752,-0.065,150,125,150,175,25,75,150,16.18423,16.20357,14.11281318,12.55864472,0.1721991,0.819311,0.4310586,0.5684475
4962792,-0.065,150,125,100,50,50,75,150,26.27797,23.15178,26.86484537,26.93543894,0.4596713,0.5419542,0.605015,0.4689575
4965174,-0.055,50,25,100,75,50,75,150,14.07663,14.10184,13.54839003,13.56018251,0.6701162,0.3184489,0.5624922,0.436518
4966854,-0.055,50,75,25,100,50,75,150,31.8654,28.57675,16.70290883,16.70100783,0.43701,0.4656968,0.6393694,0.4266163
4967541,-0.07,100,100,75,100,50,75,150,8.824633,8.832917,16.84405563,18.88464289,0.3216368,0.6578753,0.5508274,0.4486555
4968187,-0.065,125,100,125,100,50,75,150,16.21697,15.82097,15.84598297,14.66757171,0.2094977,0.7555817,0.4536434,0.5587319
4970101,-0.07,100,100,75,125,50,75,150,12.16538,12.16937,15.66895766,16.08590086,0.2324026,0.7564699,0.4052786,0.5981014
4970511,-0.07,150,150,100,125,50,75,150,14.8988,15.01242,19.39933259,19.46123709,0.1898166,0.8127561,0.4191473,0.5782259
4971112,-0.065,150,125,150,125,50,75,150,15.15155,15.44843,15.21491061,14.94064707,0.1915867,0.8133355,0.3839968,0.6097391
4972661,-0.07,100,100,75,150,50,75,150,12.51417,12.5102,15.74251225,16.06801354,0.2478435,0.7433657,0.408202,0.5920338
4973071,-0.07,150,150,100,150,50,75,150,15.31427,15.31046,19.63736746,19.35391261,0.2078787,0.7945205,0.4339362,0.566391
4974037,-0.065,175,150,175,150,50,75,150,10.29476,10.28553,15.93733353,17.21824608,0.2777647,0.712243,0.5574127,0.4430831
4983318,-0.06,175,150,100,50,75,75,150,28.9852,23.56295,35.1611553,34.60030506,0.6735713,0.7122198,0.4576443,0.627967
4983636,-0.07,175,150,125,50,75,75,150,10.34097,10.20964,27.53989908,24.7989063,0.6780507,0.3082959,0.5515577,0.4559077
4990991,-0.07,150,150,100,125,75,75,150,12.85262,12.85072,21.86430762,22.2965243,0.2931227,0.7026961,0.4479941,0.5521719
4991227,-0.065,125,100,125,125,75,75,150,26.12895,28.28545,14.37198991,14.34361415,0.5539641,0.5175028,0.4102887,0.555849
4991592,-0.065,150,125,150,125,75,75,150,12.84763,12.87497,17.66983482,18.13686088,0.3122045,0.6803822,0.4355121,0.5635994
4992216,-0.07,75,125,0,150,75,75,150,33.78865,32.54995,22.71078447,22.52326063,0.4692907,0.482351,0.5540454,0.466266
4992217,-0.065,75,125,0,150,75,75,150,33.78865,32.54995,22.71078447,22.52326063,0.4692907,0.482351,0.5540454,0.466266
4992218,-0.06,75,125,0,150,75,75,150,33.78865,32.54995,22.71078447,22.52326063,0.4692907,0.482351,0.5540454,0.466266
4992219,-0.055,75,125,0,150,75,75,150,33.78865,32.54995,22.71078447,22.52326063,0.4692907,0.482351,0.5540454,0.466266
4992220,-0.05,75,125,0,150,75,75,150,33.78865,32.54995,22.71078447,22.52326063,0.4692907,0.482351,0.5540454,0.466266
4992452,-0.065,50,75,25,150,75,75,150,28.0922,29.98625,15.13114835,15.60801782,0.5557984,0.4935462,0.4249915,0.5463545
5001471,-0.07,150,100,125,25,100,75,150,13.60222,13.57745,27.62109805,28.3213349,0.3159058,0.6828376,0.4498982,0.5509967
5001836,-0.07,175,125,150,25,100,75,150,12.23303,12.24387,27.02697837,25.25198062,0.6873113,0.3155477,0.5567534,0.4427696
5004715,-0.05,150,125,175,50,100,75,150,23.08245,25.7089,32.15588022,30.75500523,0.5828497,0.7126015,0.3585373,0.6006663
5007857,-0.065,75,100,25,100,100,75,150,25.544,27.1452,22.36264892,22.04749703,0.5231679,0.5455476,0.4222072,0.5513271
5022316,-0.07,175,125,150,25,125,75,150,13.14353,13.12522,27.99891727,27.84649905,0.6665958,0.3304942,0.5577619,0.4430172
5030853,-0.06,50,75,25,125,125,75,150,26.1573,28.0319,20.04799368,20.2355627,0.5400672,0.514257,0.4182877,0.5517351
5043748,-0.06,125,125,25,50,150,75,150,30.708,23.9302,38.23186502,39.21201156,0.5141755,0.5780645,0.6610455,0.484859
5064781,-0.07,100,75,75,50,175,75,150,27.53825,26.481,26.01892084,27.59216013,0.5006092,0.4634417,0.5597221,0.4617668
5106152,-0.065,150,125,100,50,25,75,175,25.74775,29.92155,26.04752226,27.38975623,0.7171928,0.1117957,0.4879159,0.4329912
5108622,-0.065,100,75,100,75,25,75,175,12.95779,12.9619,13.99884459,14.76445044,0.7677236,0.2139998,0.4367052,0.5631581
5109223,-0.06,100,50,150,75,25,75,175,18.52463,18.53795,9.620177276,11.14257858,0.7789806,0.2032964,0.5678418,0.431951
5113827,-0.065,125,125,100,125,25,75,175,13.3001,13.42946,17.30129801,16.58031088,0.1652624,0.8322465,0.4459721,0.5512601
5114107,-0.065,125,100,125,125,25,75,175,26.503,27.0744,14.24477268,11.46992098,0.1145116,0.8837352,0.4192669,0.5716938
5114472,-0.065,150,125,150,125,25,75,175,11.82473,11.8423,13.48307401,13.70945372,0.7923794,0.1848497,0.4378276,0.5615281
5114793,-0.06,150,125,175,125,25,75,175,26.37495,24.9256,15.03429936,15.02597178,0.4622758,0.4941145,0.5664016,0.4647232
5116021,-0.07,100,100,75,150,25,75,175,8.746337,8.735731,14.69459883,14.03736196,0.7243065,0.258664,0.4350032,0.5655244
5125855,-0.05,50,50,50,50,50,75,175,26.35655,30.33295,22.21497509,22.20733225,0.6497133,0.5062317,0.3360999,0.6131929
5127811,-0.07,50,75,0,75,50,75,175,27.9837,30.3433,21.47760575,21.46778085,0.5679199,0.5109003,0.4052526,0.5605763
5127812,-0.065,50,75,0,75,50,75,175,27.9837,30.3433,21.47760575,21.46778085,0.5679199,0.5109003,0.4052526,0.5605763
5127813,-0.06,50,75,0,75,50,75,175,27.9837,30.3433,21.47760575,21.46778085,0.5679199,0.5109003,0.4052526,0.5605763
5127814,-0.055,50,75,0,75,50,75,175,27.9837,30.3433,21.47760575,21.46778085,0.5679199,0.5109003,0.4052526,0.5605763
5127815,-0.05,50,75,0,75,50,75,175,27.9837,30.3433,21.47760575,21.46778085,0.5679199,0.5109003,0.4052526,0.5605763
5129556,-0.07,175,150,125,75,50,75,175,13.10271,13.00478,22.76643917,22.44485593,0.7641319,0.2356601,0.4502976,0.5527727
5129703,-0.06,100,50,150,75,50,75,175,17.46257,17.40647,12.34936599,13.77453918,0.7109728,0.2703814,0.5857988,0.4161068
5131426,-0.07,125,125,75,100,50,75,175,19.95793,19.9959,21.37580328,19.78200192,0.1603856,0.8363744,0.5554405,0.4435014
5132027,-0.065,125,100,125,100,50,75,175,15.20225,15.28565,16.32489212,15.44045897,0.1956677,0.7969175,0.4018474,0.5965894
5132392,-0.065,150,125,150,100,50,75,175,9.630471,9.6646,16.3716857,17.87508973,0.2679224,0.7208034,0.4392116,0.5595815
5133941,-0.07,100,100,75,125,50,75,175,9.619506,9.623262,16.64765962,18.48416167,0.2774518,0.7041147,0.4316859,0.5681635
5134351,-0.07,150,150,100,125,50,75,175,11.66852,11.65267,20.18096427,21.14306403,0.2225422,0.7676911,0.4428056,0.5578219
5134952,-0.065,150,125,150,125,50,75,175,14.74107,14.88826,16.23219485,15.31068207,0.1843545,0.8083416,0.3949497,0.6034723
5135317,-0.065,175,150,175,125,50,75,175,9.17845,9.179662,17.93598831,15.80582432,0.7056266,0.2946421,0.5526607,0.4476166
5136501,-0.07,100,100,75,150,50,75,175,11.76374,11.77861,16.49973113,16.36538792,0.2532808,0.7444894,0.4122701,0.5904582
5137752,-0.065,150,75,175,150,50,75,175,27.48585,28.64455,20.2323526,20.19271022,0.4940069,0.5286136,0.438792,0.5427102
5137877,-0.065,175,150,175,150,50,75,175,9.303163,9.305431,18.08682699,16.67060647,0.7000139,0.2922392,0.4487526,0.5511377
5140072,-0.065,150,125,150,175,50,75,175,14.05053,14.14716,15.94286552,16.39012289,0.762865,0.2228412,0.415187,0.5819405
5144831,-0.07,150,100,125,25,75,75,175,12.06106,12.05058,29.05426902,23.88752083,0.7423348,0.2755745,0.5602514,0.4404984
5147066,-0.07,125,100,100,50,75,75,175,10.7327,10.75753,21.13910749,25.08282526,0.2990264,0.70589,0.4378491,0.5612534
5147158,-0.06,175,150,100,50,75,75,175,22.71405,25.6019,35.28239098,35.71593313,0.8701663,0.145997,0.415559,0.5316071
5148077,-0.065,175,125,175,50,75,75,175,11.76293,11.76103,23.90075064,21.62451724,0.7226985,0.2820788,0.5503587,0.4498343
5149392,-0.065,150,150,75,75,75,75,175,26.6174,28.5519,27.00892297,26.95398101,0.5873864,0.5146663,0.425026,0.5440839
5150036,-0.07,175,150,125,75,75,75,175,14.13035,14.31738,23.97123452,24.16165279,0.2500683,0.7390547,0.5497944,0.443124
5160187,-0.065,125,100,125,175,75,75,175,25.02645,26.8525,14.98258673,14.65110061,0.4984287,0.5755553,0.3949111,0.5762743
5165311,-0.07,150,100,125,25,100,75,175,12.31396,12.32228,28.0068762,31.30520032,0.2896869,0.7155812,0.4403678,0.5594063
5167503,-0.06,100,75,100,50,100,75,175,27.1193,25.60375,24.57705982,24.10546702,0.4555833,0.4777464,0.5805439,0.4518996
5170471,-0.07,150,125,125,75,100,75,175,11.86052,11.87435,21.40674042,23.40889993,0.3116723,0.679722,0.4324011,0.567119
5176237,-0.065,175,125,175,125,100,75,175,26.3289,27.57985,22.35318025,22.5338007,0.532001,0.503208,0.4442809,0.5346103
5185791,-0.07,150,100,125,25,125,75,175,12.7958,12.80476,30.05905631,33.02117271,0.3206067,0.6837499,0.554008,0.4455996
5186156,-0.07,175,125,150,25,125,75,175,11.27503,11.29568,26.25153479,32.84066268,0.3129229,0.7039995,0.4413026,0.558111
5187016,-0.07,75,75,25,50,125,75,175,26.8203,28.34205,29.30284267,29.01441654,0.5193603,0.5451088,0.4278378,0.5478872
5188119,-0.055,175,150,100,50,125,75,175,29.88885,34.227,39.12808884,39.59255044,0.5392546,0.9120198,0.169283,0.8061468
5188394,-0.055,150,125,125,50,125,75,175,29.1971,26.5038,33.86741191,35.19407831,0.9392474,0.1653725,0.4772184,0.5668029
5189941,-0.07,100,100,50,75,125,75,175,30.1705,29.31395,24.38948772,24.74089629,0.5101904,0.4320844,0.5543589,0.4613795
5201191,-0.07,150,125,125,175,125,75,175,21.71875,22.65695,22.29478267,20.51497137,0.5064012,0.5125889,0.4433915,0.537455
5207541,-0.07,100,100,25,50,150,75,175,30.0094,31.8276,33.97072679,35.54000723,0.4985338,0.5431324,0.4114762,0.5635934
5208829,-0.055,125,100,125,50,150,75,175,26.502,24.8161,31.64545263,31.82013797,0.507656,0.4035687,0.6020849,0.4362161
5211798,-0.06,175,150,150,75,150,75,175,27.0526,25.96525,28.05018433,28.47155453,0.4614344,0.4957125,0.5509209,0.4712227
5233871,-0.07,150,150,75,100,175,75,175,30.43595,28.8324,28.53165598,28.09388925,0.4563682,0.4897407,0.5697028,0.4603126
5293392,-0.065,150,150,125,75,50,100,0,27.9705,7.7753,15.36658785,15.76665353,0.5228437,0.008346945,0.7817126,0.7826978
5313508,-0.06,125,125,100,75,75,100,0,24.06845,22.8866,22.74730093,22.91502837,0.462053,0.4884518,0.5639195,0.463771
5317033,-0.06,150,125,175,100,75,100,0,29.45345,28.0282,16.46584435,16.29467342,0.4588461,0.4770338,0.5712372,0.4564049
5358618,-0.06,75,125,25,125,125,100,0,25.85395,27.41535,21.75204907,21.15798443,0.5213517,0.5290357,0.4224768,0.5520085
5373606,-0.07,25,100,0,75,150,100,0,30.63735,26.81265,10.61338634,11.66729394,0.4349169,0.4932672,0.6398342,0.4400413
5373607,-0.065,25,100,0,75,150,100,0,30.63735,26.81265,10.61338634,11.66729394,0.4349169,0.4932672,0.6398342,0.4400413
5373608,-0.06,25,100,0,75,150,100,0,30.63735,26.81265,10.61338634,11.66729394,0.4349169,0.4932672,0.6398342,0.4400413
5373609,-0.055,25,100,0,75,150,100,0,30.63735,26.81265,10.61338634,11.66729394,0.4349169,0.4932672,0.6398342,0.4400413
5373610,-0.05,25,100,0,75,150,100,0,30.63735,26.81265,10.61338634,11.66729394,0.4349169,0.4932672,0.6398342,0.4400413
5454588,-0.06,125,100,125,50,50,100,25,24.6902,23.5748,21.37043782,21.63870962,0.4735725,0.4940869,0.5500344,0.4748139
5474147,-0.065,125,125,50,50,75,100,25,7.62905,23.17095,30.95159697,29.91960732,0.006199986,0.5032077,-0.5150544,2.564323
5476336,-0.07,75,100,25,75,75,100,25,25.3653,28.18985,20.22220916,19.75088186,0.5150935,0.6084353,0.3566159,0.6036731
5496818,-0.06,75,100,25,75,100,100,25,26.0639,27.2469,24.31213745,23.93211981,0.5093635,0.5436618,0.4400207,0.5400074
5496863,-0.06,100,125,25,75,100,100,25,29.4501,28.3224,28.01171136,27.78768577,0.4639509,0.4858416,0.55478,0.4664636
5496955,-0.05,150,175,25,75,100,100,25,26.17315,24.37965,34.02451329,34.3132175,0.4600516,0.4572502,0.5996702,0.4414218
5536278,-0.06,175,150,100,50,150,100,25,8.111,30.4464,39.32987414,37.71896574,0.004758969,0.4956941,0.04960849,0.8137838
5536464,-0.055,100,75,125,50,150,100,25,29.81825,31.46775,28.10565845,27.55633689,0.4967059,0.5693702,0.4205544,0.5561812
5537778,-0.06,75,100,25,75,150,100,25,27.64155,28.97085,27.08961419,26.80742226,0.4933985,0.558382,0.4280786,0.5513349
5561139,-0.055,75,100,50,100,175,100,25,28.76925,22.2274,25.81586746,26.56391394,0.5315224,0.6139854,0.6503955,0.4974982
5587514,-0.055,150,175,100,150,0,100,50,31.0741,33.7689,23.92754352,23.93685709,0.5770883,0.5384984,0.3865746,0.5799009
5597947,-0.065,125,100,125,50,25,100,50,17.4052,29.28845,11.26741032,10.99935963,0.3937099,0.2029298,0.3686743,0.3796164
5637942,-0.065,100,100,50,50,75,100,50,23.2847,25.26655,25.65356404,25.40913006,0.5961597,0.4898532,0.4052552,0.560252
5649744,-0.055,100,75,175,150,75,100,50,29.01595,27.5138,15.11733198,14.89006731,0.4461856,0.4968779,0.5681004,0.4613101
5659387,-0.065,125,100,125,50,100,100,50,27.4101,29.78695,15.20321159,15.89268791,0.5660687,0.5029249,0.4056592,0.5591643
5660660,-0.05,75,100,25,75,100,100,50,8.2085,28.3092,26.45806971,25.72450943,0.006907474,0.5394819,0.0625786,0.784181
5684780,-0.05,75,175,100,100,125,100,50,4.81365,5.2574,16.07343775,18.92578638,0.6286082,0.5628448,0.389841,0.5742212
